UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month11
369.1190338253593,61.404314495670256,1,5,0,0,0,3,54,Male,103369,1,CUST0001,0
586.8330883259174,23.88822465493654,0,2,1,2,0,5,34,Female,84712,3,CUST0002,0
,,1,1,1,3,0,10,56,Female,83723,4,CUST0003,0
,,1,0,0,0,1,19,21,Male,89181,7,CUST0004,1
891.7923208690797,,1,0,0,0,1,13,25,Female,60895,1,CUST0005,0
611.8987828363407,131.1429213392029,1,1,0,3,0,2,62,Male,77503,4,CUST0006,0
612.9001506166454,41.07018322400957,1,1,0,2,0,17,39,Male,53297,3,CUST0007,0
146.46883795080456,145.0393779057107,1,3,1,3,1,18,59,Female,70738,4,CUST0008,0
177.56843697743875,131.79187045203236,1,3,2,1,1,19,32,Female,80561,5,CUST0009,0
963.7203557273442,106.15137845577122,1,4,0,0,1,24,20,Female,85674,3,CUST0010,0
262.5573058776526,150.8299173526505,1,4,2,2,1,11,25,Male,60496,1,CUST0011,0
352.78866626878437,11.248379974641809,1,5,2,0,1,19,47,Male,35498,3,CUST0012,0
43.159158896657225,124.23207777908134,1,0,1,2,0,7,51,Female,42377,2,CUST0013,0
762.1673929075803,157.56822524681522,1,4,2,3,1,16,56,Female,116280,1,CUST0014,0
,92.07542499512873,1,0,1,2,0,5,62,Female,69274,5,CUST0015,0
17.52933946568347,99.16268506958707,1,5,0,1,0,8,57,Male,80066,5,CUST0016,0
675.9046099914511,181.41719908678857,0,4,1,3,1,4,63,Female,74776,3,CUST0017,0
,132.76894957765373,1,1,1,1,1,11,52,Male,68150,5,CUST0018,0
,110.05078506015555,1,0,2,3,0,14,47,Female,65994,1,CUST0019,0
563.816491063981,23.296042781640303,1,0,2,3,1,20,49,Male,59196,2,CUST0020,0
4.527501053618543,11.173336068413487,0,0,2,0,0,19,63,Female,51320,3,CUST0021,0
558.6039880373385,131.45604335397968,1,0,2,2,0,11,26,Male,94593,5,CUST0022,0
263.28945614749733,,1,2,0,2,1,19,52,Female,43241,5,CUST0023,0
305.4817640834999,118.76633506710917,1,2,1,3,0,8,56,Female,72935,3,CUST0024,0
389.4371758835941,,1,4,2,2,1,9,56,Female,99977,4,CUST0025,0
121.07171294413988,146.76521928283722,1,4,1,2,1,19,40,Female,111110,5,CUST0026,0
176.28289368879047,183.33059953995667,1,3,0,0,1,1,47,Male,45049,1,CUST0027,1
692.6332016491382,88.06742643159076,1,2,2,0,1,8,45,Female,45733,3,CUST0028,0
516.2966862318613,150.14438364328993,1,1,2,1,0,9,28,Male,107129,2,CUST0029,0
640.3358715912916,111.5042849786235,1,2,0,2,1,4,27,Female,47407,2,CUST0030,0
,70.90690663191339,1,5,1,3,0,10,48,Male,40010,2,CUST0031,0
878.3923382608967,158.99695615252415,0,1,2,1,1,6,40,Female,40560,5,CUST0032,1
,30.1106767792233,1,1,0,2,1,20,20,Female,50591,3,CUST0033,0
131.1319591093777,141.86679511175757,1,5,1,0,1,3,51,Female,78834,5,CUST0034,0
472.3261953395974,,1,3,1,0,0,14,29,Female,76655,4,CUST0035,0
440.22739803026934,185.96446316105585,1,3,1,1,0,22,52,Male,56187,3,CUST0036,0
291.6782829219488,0.01900245708541526,0,0,1,2,0,16,51,Male,67428,2,CUST0037,1
746.8142341695343,43.81045861989152,0,3,2,0,1,9,25,Female,53491,5,CUST0038,0
,144.58542244727795,1,1,0,2,1,15,63,Male,54357,3,CUST0039,1
995.2835455709394,49.22876652215498,1,4,1,0,1,7,21,Male,79136,4,CUST0040,0
19.347212017099658,,1,1,1,1,1,11,29,Female,73676,1,CUST0041,0
373.3712100822482,65.80495161149962,1,0,0,2,0,17,25,Female,39297,3,CUST0042,0
859.7730572140285,,1,1,1,2,1,14,46,Female,62681,4,CUST0043,0
982.3242546975587,63.13154357798625,0,4,1,2,1,4,20,Male,97899,1,CUST0044,0
71.31384747103975,15.643275596117846,1,3,2,0,1,21,50,Female,84238,2,CUST0045,0
883.0716603673777,176.2362342738889,1,3,0,3,0,24,28,Male,60478,5,CUST0046,0
90.49013457596777,156.15837660810064,1,3,0,0,1,6,51,Female,93210,2,CUST0047,0
428.976686431923,47.30477515180533,1,2,1,3,1,19,61,Male,89909,1,CUST0048,0
934.0483427641233,38.47053937975924,0,1,1,2,0,10,49,Female,102997,5,CUST0049,0
,16.644605073070593,1,2,1,1,0,17,39,Female,70244,5,CUST0050,0
493.4049663444445,162.71408737156233,1,2,2,0,1,16,30,Female,36951,5,CUST0051,0
896.9664461729612,0.24585253964768405,0,4,0,3,0,5,40,Male,55639,2,CUST0052,0
915.8445074565756,184.17986137034092,0,5,1,1,0,8,22,Male,77615,4,CUST0053,0
166.86545783073203,125.84603911025107,0,0,2,2,0,19,25,Female,94522,4,CUST0054,0
,,1,4,1,1,0,17,23,Male,58665,4,CUST0055,0
28.88034601733103,87.32785207989295,1,1,2,0,0,8,21,Male,46269,2,CUST0056,1
734.5014862196572,,1,1,0,3,0,24,45,Male,55930,2,CUST0057,0
899.8336584853739,0.313369589795065,1,3,1,2,1,24,35,Female,106820,5,CUST0058,0
88.22733872887356,140.34288379136552,1,2,2,0,0,21,68,Female,61037,4,CUST0059,0
715.0946101442761,131.73065070460737,1,3,2,3,1,2,42,Male,48132,2,CUST0060,0
,98.15104640182417,0,2,1,1,1,12,60,Female,79674,3,CUST0061,0
826.9249982945153,40.67838162493614,1,2,0,0,0,2,62,Male,66629,5,CUST0062,0
409.48180408838795,,1,0,2,1,0,13,51,Female,39861,5,CUST0063,0
858.4327731401754,,1,2,2,3,0,16,59,Female,106076,1,CUST0064,0
,199.152024335404,0,1,1,2,1,12,61,Male,79950,4,CUST0065,0
724.7567661779375,,1,2,1,3,0,19,67,Female,49342,1,CUST0066,0
627.2506137942765,169.75881980295176,0,4,0,0,0,18,46,Female,43102,3,CUST0067,0
102.38293907026762,108.0945785172521,1,4,2,2,0,6,31,Female,65575,2,CUST0068,1
142.61600520163842,150.6937357444469,1,2,1,1,0,3,68,Female,47095,4,CUST0069,0
278.8573176399437,,1,5,0,1,0,12,46,Female,63121,5,CUST0070,0
475.2259722535928,32.42769286185976,1,0,1,1,1,4,43,Female,104319,3,CUST0071,0
42.76322009075395,26.638798677638896,1,5,0,2,1,4,24,Female,96829,1,CUST0072,1
779.7891431519679,132.36729686830844,1,2,0,2,1,5,39,Male,70247,4,CUST0073,0
144.5486050217283,89.82211451294194,1,1,1,0,1,4,21,Female,88191,1,CUST0074,0
49.66205107547417,,1,3,1,0,0,2,68,Male,119530,4,CUST0075,0
834.5420356684592,112.0402901628551,0,2,1,0,1,19,64,Male,103558,1,CUST0076,0
201.42603411670567,138.2087281151819,1,5,0,1,1,11,49,Female,94772,1,CUST0077,0
208.6452820722924,93.25639311141359,1,2,2,2,0,17,30,Female,41064,4,CUST0078,0
,95.14347672237481,1,2,0,1,1,4,45,Male,84283,4,CUST0079,0
999.8756537383775,140.07971101085852,1,2,0,2,1,23,18,Male,70518,5,CUST0080,1
685.6054792214902,54.99475138576217,1,1,1,3,0,15,44,Male,49853,1,CUST0081,0
341.0459859851668,101.14631602562436,1,3,1,3,0,20,47,Female,55138,2,CUST0082,0
,112.08255156870861,1,0,1,0,0,2,50,Female,53163,4,CUST0083,0
632.7132821264761,,0,4,2,1,1,6,45,Male,108959,5,CUST0084,0
126.09214689735194,85.36488453876856,1,4,0,2,0,24,62,Male,71662,5,CUST0085,1
582.942468053214,58.11950454227315,1,4,0,0,1,22,30,Female,101043,3,CUST0086,0
57.345810925238936,,1,5,0,1,1,15,40,Male,70650,1,CUST0087,1
926.1883588152989,89.13517874840934,0,3,2,0,1,9,31,Male,34803,4,CUST0088,1
150.8302370279987,,1,3,1,0,1,17,44,Male,82438,5,CUST0089,0
684.4103341364188,125.32248207427321,1,5,0,1,0,22,24,Female,58112,2,CUST0090,1
986.4071383029498,164.76542945641003,1,0,0,3,1,23,69,Male,68302,3,CUST0091,0
933.5547150119833,156.89985956430226,1,2,0,1,0,14,61,Female,91158,2,CUST0092,0
303.55524534400223,,1,1,2,0,1,1,58,Female,77694,3,CUST0093,0
,193.73469636874657,0,1,0,2,0,11,61,Male,73270,2,CUST0094,0
157.18227757818582,124.09454371963588,1,1,1,2,1,4,64,Male,84783,2,CUST0095,0
292.2547649880418,108.70786455487082,1,5,2,1,1,22,27,Male,64455,2,CUST0096,0
413.0579388537021,173.88369435729223,0,4,2,1,1,16,60,Male,70307,5,CUST0097,0
570.1730799404878,,1,0,2,2,0,4,26,Male,97557,1,CUST0098,0
576.1905451815919,96.59849875527753,0,1,2,1,0,14,22,Male,46558,5,CUST0099,0
390.98929155358366,,1,2,2,2,1,2,57,Male,109172,5,CUST0100,0
,34.760019113426054,1,2,1,3,1,15,40,Female,77337,5,CUST0101,0
665.2440407848707,160.9957437954735,1,5,1,3,1,17,42,Female,39628,3,CUST0102,0
,165.50834599689577,1,3,1,3,1,19,35,Male,60254,2,CUST0103,0
156.29873430942908,51.725808224290695,1,3,1,0,1,2,23,Female,83740,9,CUST0104,0
653.7540733997155,55.8360599365803,1,1,0,1,0,4,69,Male,52587,2,CUST0105,0
745.4307432637376,,0,2,2,3,0,5,43,Male,59916,3,CUST0106,0
339.15486822468534,157.20422463453298,1,5,1,3,1,17,33,Female,81175,2,CUST0107,1
,,1,0,1,0,0,3,18,Male,101192,3,CUST0108,0
223.22115393354224,178.16428970096155,1,4,1,0,1,5,40,Male,60660,1,CUST0109,0
,131.8939648726372,0,4,1,0,1,10,42,Male,99993,3,CUST0110,1
95.4859947703275,171.51293079592136,1,3,2,1,0,16,48,Male,114336,2,CUST0111,0
401.2817359197542,22.808672970846967,1,2,0,3,0,19,38,Male,43833,2,CUST0112,0
,,0,0,2,2,0,5,48,Male,43918,1,CUST0113,0
,58.50315463938192,1,2,1,3,0,6,23,Female,105943,5,CUST0114,0
628.0461596940202,37.720739880116795,1,1,2,3,1,22,26,Male,37825,3,CUST0115,0
792.8063248545377,102.03547931711812,1,5,1,2,0,17,23,Female,82128,5,CUST0116,0
,81.79590348666925,0,0,0,2,1,2,66,Female,80694,4,CUST0117,0
392.1373732411404,172.14502584532585,1,3,1,3,1,14,55,Female,106435,5,CUST0118,0
261.45926837042646,122.84480304410906,0,3,2,2,1,23,68,Female,70460,3,CUST0119,0
34.58245960942718,,1,2,1,1,1,4,31,Female,74730,3,CUST0120,0
551.925968411282,100.0562861177752,1,1,0,0,0,24,22,Female,56444,1,CUST0121,0
262.3722402932481,65.25726234402345,1,1,2,1,0,13,51,Male,58900,1,CUST0122,0
,71.72774353523221,0,0,0,0,0,9,34,Female,89762,4,CUST0123,0
196.50147000101924,188.80176725544354,1,5,1,2,1,21,45,Male,66131,4,CUST0124,0
,8.486940634421059,1,2,2,1,0,2,45,Male,99262,4,CUST0125,0
282.73357826933363,52.35871511612875,0,3,1,3,0,12,67,Female,56398,2,CUST0126,0
,,1,3,2,0,1,18,50,Male,48194,2,CUST0127,1
,189.17157657116937,1,3,0,2,1,14,36,Female,41179,1,CUST0128,0
936.7096763123109,133.7597288867884,1,4,1,0,0,17,57,Female,74459,5,CUST0129,0
783.1569208041383,94.70311129323832,1,5,0,0,0,10,37,Male,99880,1,CUST0130,0
,3.8557330773344,1,4,2,0,0,16,49,Male,44371,1,CUST0131,0
340.05057886016556,140.19292966400428,1,3,0,1,0,23,54,Male,56672,1,CUST0132,0
506.9930936467465,,0,1,0,2,1,1,52,Male,71907,2,CUST0133,0
,178.34658167730487,1,2,2,1,1,3,19,Female,29478,3,CUST0134,0
659.795519915584,26.392017250057087,1,1,0,3,0,5,36,Female,84328,4,CUST0135,1
840.0330035542936,1.664857200202241,1,0,0,2,1,21,50,Male,100524,2,CUST0136,1
775.3444629237277,154.49629757746132,1,4,2,1,0,7,46,Female,93597,4,CUST0137,0
945.8606979405221,123.88560270575948,0,5,2,0,1,5,43,Female,48271,1,CUST0138,0
711.6828214512602,157.97745194804446,1,1,0,3,1,4,57,Male,39641,3,CUST0139,0
335.1012381957464,64.11830606564291,1,5,1,1,0,18,52,Female,67513,5,CUST0140,0
751.1493062672228,62.610362136521914,1,1,2,0,0,22,21,Male,52469,3,CUST0141,0
,,1,2,0,1,1,19,18,Female,35659,1,CUST0142,0
457.16112453229385,,1,2,2,1,1,10,22,Female,72201,3,CUST0143,0
286.4119220561054,121.52830363880676,0,5,1,3,1,15,44,Male,63121,4,CUST0144,0
905.9072866964938,186.73200512486494,1,5,0,0,0,2,47,Female,107509,3,CUST0145,0
49.29009211949076,,1,0,0,1,1,8,51,Female,90751,4,CUST0146,0
,184.35905422764708,0,4,2,2,1,7,50,Male,57661,2,CUST0147,0
,24.1347841749749,1,1,2,3,1,22,59,Male,68065,3,CUST0148,0
51.73280653618262,84.66464604484614,0,2,0,0,0,4,58,Female,62827,1,CUST0149,0
,135.26160816443553,1,5,0,3,0,21,28,Female,100744,4,CUST0150,0
148.61343689435515,143.55098292815325,0,1,2,3,1,15,64,Male,63424,4,CUST0151,0
725.9810042751221,17.313269811657616,1,4,2,0,0,21,20,Female,30574,4,CUST0152,0
645.0650516022812,36.96414754530952,1,5,0,2,1,17,56,Female,116666,2,CUST0153,0
136.12070111965036,195.3650440415036,1,3,2,2,0,12,31,Female,42706,1,CUST0154,0
712.0423081555866,29.937944033269726,1,3,2,1,1,22,40,Male,63486,5,CUST0155,0
,174.18574221001458,0,5,1,0,0,21,33,Female,62385,4,CUST0156,0
433.53864741169343,154.35214691821483,1,0,2,3,1,15,47,Male,95866,4,CUST0157,0
,,0,5,0,2,1,15,39,Female,49753,2,CUST0158,0
211.494040036735,,1,1,2,1,0,8,22,Male,80188,2,CUST0159,0
189.4939526846241,124.68449610732782,1,2,2,0,1,15,52,Male,82155,5,CUST0160,0
,172.5677643834062,1,3,2,0,1,9,21,Female,96692,4,CUST0161,0
840.1396577351392,12.554269256926819,1,0,2,2,1,15,35,Male,35544,4,CUST0162,0
826.5953393017535,33.69240337086301,1,2,2,1,1,24,19,Male,86104,4,CUST0163,0
,146.80287996613484,1,4,2,1,1,8,37,Male,54276,5,CUST0164,0
,108.92184322144458,1,2,2,2,0,10,45,Female,85489,5,CUST0165,0
,,1,1,1,0,1,1,45,Male,82073,2,CUST0166,0
,,1,3,2,3,1,11,68,Female,96925,4,CUST0167,0
496.3935122428965,31.092154005035,0,0,1,3,1,14,62,Male,101044,2,CUST0168,0
428.67711680013355,,1,5,0,1,1,23,68,Female,68152,5,CUST0169,0
462.50145344238825,,1,0,2,1,0,10,65,Male,112828,3,CUST0170,1
35.79060193999373,82.74929443526038,1,4,1,0,0,5,44,Male,42229,3,CUST0171,0
,,1,2,0,2,1,22,62,Male,107291,4,CUST0172,0
24.140235969653755,,1,3,0,2,1,22,36,Female,73116,5,CUST0173,0
665.7453749808882,13.648860549071241,1,1,2,0,0,13,51,Male,36370,2,CUST0174,0
223.70092811270646,146.36211756999634,1,3,0,0,0,1,53,Female,83718,4,CUST0175,0
834.3549176690994,175.11931873434648,0,4,2,1,1,3,54,Female,114173,3,CUST0176,0
,24.780819486762272,1,3,2,2,1,15,26,Male,57674,4,CUST0177,0
,164.54277178331574,0,5,0,3,0,4,47,Female,113645,4,CUST0178,0
980.3307493675766,170.47259485794706,1,4,0,0,1,2,63,Female,92681,2,CUST0179,0
181.26868046370527,,1,3,1,1,0,13,42,Male,33515,3,CUST0180,0
382.5673417194545,,1,4,2,3,0,7,63,Female,110054,4,CUST0181,0
395.4555077280105,,1,0,2,3,0,7,23,Male,33629,3,CUST0182,0
611.2988257320611,20.218775478255214,1,3,2,2,1,16,51,Female,112585,4,CUST0183,0
109.47824613130364,111.35296701794158,1,4,2,0,1,14,21,Female,65320,5,CUST0184,0
20.708735574986427,,0,1,1,2,0,5,31,Male,40266,3,CUST0185,0
867.36777686859,,1,0,0,2,0,10,27,Male,33262,3,CUST0186,0
668.5904295863135,169.2813889097149,1,1,2,0,0,18,25,Male,32488,4,CUST0187,0
337.123819464087,,1,2,0,2,1,15,59,Female,79030,2,CUST0188,0
,162.33105366572192,0,2,1,2,0,14,29,Female,57916,3,CUST0189,0
331.4574757854006,123.14429432135216,1,4,0,1,0,20,23,Male,93081,5,CUST0190,0
769.1464249250096,,1,5,1,2,1,11,28,Male,87653,5,CUST0191,0
821.2564028945098,,0,2,1,2,0,18,64,Female,80492,4,CUST0192,0
197.11960957962393,110.329785111097,1,5,1,3,0,11,42,Male,34356,2,CUST0193,0
407.6842520651621,47.697386112075016,1,3,1,1,0,4,25,Male,85844,3,CUST0194,0
769.1752030855198,,1,2,0,2,0,3,43,Female,97331,4,CUST0195,0
906.3626705259127,127.2838426947827,0,4,2,3,1,1,32,Male,37238,4,CUST0196,0
378.92078448139574,,1,3,1,2,1,17,22,Male,47931,3,CUST0197,0
854.7872796811159,,1,1,1,0,1,20,22,Female,60450,9,CUST0198,0
,53.63093890767525,1,2,1,0,1,16,34,Male,63548,5,CUST0199,0
509.6146118736667,,1,4,2,3,1,17,20,Male,70574,5,CUST0200,0
