UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month4
94.24706562514807,,1,2,1,2,0,7,33,Male,79574,2,CUST0001,0
605.7872829493285,115.89646094513853,1,3,1,1,1,23,28,Female,56855,9,CUST0002,0
,118.77580033277535,1,0,0,0,0,10,47,Female,58707,2,CUST0003,1
15.783110023368296,101.53459125508806,1,5,2,2,0,11,66,Female,86653,3,CUST0004,0
,,1,5,1,2,0,2,20,Female,73303,5,CUST0005,1
,,1,2,1,3,0,18,61,Female,63243,1,CUST0006,0
447.8730033572422,119.63511487119571,0,2,1,3,1,11,41,Male,76280,1,CUST0007,0
905.8896469903806,15.025694211184181,0,5,2,3,0,12,50,Male,65633,5,CUST0008,0
407.1901570560061,68.05971576834841,1,2,1,2,1,8,43,Male,36069,5,CUST0009,0
448.648531656529,73.05610701274676,1,1,0,2,0,3,55,Male,71569,1,CUST0010,1
348.2213539538489,,0,4,1,0,1,12,44,Female,86856,4,CUST0011,0
210.4901275975267,194.576673582815,0,1,1,1,0,23,54,Female,99170,1,CUST0012,0
,116.06641419898365,0,2,1,1,0,8,62,Female,115054,4,CUST0013,0
,7.240161069987638,1,5,1,1,1,10,23,Female,90655,4,CUST0014,0
393.9907252561461,74.57149687146011,0,0,0,1,0,21,60,Male,67266,2,CUST0015,0
833.8820173852129,,1,3,1,2,0,16,21,Female,47243,4,CUST0016,0
256.12134443880495,126.36543714555528,1,0,1,2,1,14,52,Male,96820,2,CUST0017,0
132.24412473556202,35.121370521373095,1,1,2,0,0,12,59,Male,62721,1,CUST0018,0
,,1,2,2,2,0,10,35,Female,106881,3,CUST0019,1
467.1789647236161,83.1497905190275,1,1,1,1,0,2,59,Female,39605,5,CUST0020,0
877.4690166838642,130.13199082701726,1,3,0,2,1,10,68,Female,100889,3,CUST0021,0
277.44713485723946,101.49054831224669,1,5,2,1,1,14,44,Female,50535,1,CUST0022,0
849.2951049214385,177.21328514659402,1,1,2,0,0,16,69,Male,63628,4,CUST0023,0
196.86953707027033,140.21676652727703,1,0,1,3,1,6,42,Male,74128,1,CUST0024,0
273.6264505186786,160.16048311927636,1,3,1,2,0,8,28,Female,53315,3,CUST0025,0
902.476515848566,134.02407454251002,0,5,1,1,1,18,59,Female,92245,3,CUST0026,0
745.0313026269305,29.681730705326714,1,1,1,0,0,19,33,Female,84704,2,CUST0027,0
654.1071407336107,50.3926493500473,1,2,1,2,0,1,55,Female,84520,1,CUST0028,0
269.28782496511485,43.04175477665295,1,2,0,0,1,11,58,Female,43008,1,CUST0029,0
,77.4918822500067,1,4,1,1,0,9,49,Female,49143,2,CUST0030,0
,20.261964862410743,1,1,0,0,0,6,65,Female,103237,2,CUST0031,0
276.82902936022833,61.29802751727953,1,2,0,3,0,17,26,Male,107100,3,CUST0032,0
720.9082329639609,176.0543955003872,1,5,2,2,1,10,41,Female,106885,3,CUST0033,0
181.07665802360884,132.53205832800708,1,1,1,2,0,14,43,Female,65868,1,CUST0034,0
