UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month5
296.37681435341244,,1,4,0,3,0,17,23,Female,105634,1,CUST0001,0
397.0310248646062,,1,5,2,0,0,11,40,Male,37190,3,CUST0002,0
567.9934950976144,22.196274578181473,1,5,0,0,0,2,22,Female,78159,1,CUST0003,0
100.08819962945137,147.8558878348606,1,3,1,2,1,15,64,Female,48561,4,CUST0004,0
,46.03300013153575,1,5,2,1,1,21,65,Female,86677,2,CUST0005,0
147.50896158119986,,1,2,1,3,1,3,22,Female,32248,1,CUST0006,0
446.2523170365134,151.54573061312973,1,1,2,2,1,9,19,Male,42203,4,CUST0007,0
546.0467890735589,75.43456149771043,1,3,1,2,0,11,57,Female,69438,4,CUST0008,0
904.7799477347196,98.3415139274457,1,5,1,3,1,18,22,Male,39106,2,CUST0009,0
667.4980958302402,183.3120477266701,1,3,0,2,1,6,53,Female,58024,5,CUST0010,0
162.7752159871305,136.78224717834215,1,3,2,3,0,10,20,Female,73554,4,CUST0011,0
350.03220736086536,101.92088577727401,1,0,0,2,0,14,49,Male,104593,3,CUST0012,0
741.5525245850965,11.692011557074489,1,0,0,2,0,6,31,Female,71411,2,CUST0013,0
,19.755590552435454,1,1,2,2,1,23,32,Male,94894,6,CUST0014,0
,14.001690059425398,1,0,2,2,0,11,26,Female,61268,5,CUST0015,0
751.537310617507,20.256604166006788,1,0,1,1,0,21,62,Female,110616,2,CUST0016,0
862.4765745085188,57.869176042985934,0,5,1,0,0,17,51,Male,60070,3,CUST0017,0
,,1,2,0,3,1,17,52,Female,74171,2,CUST0018,0
785.3143661374099,,1,0,2,1,1,23,23,Male,65977,5,CUST0019,0
754.4162654156412,,0,5,0,3,0,19,45,Male,37480,4,CUST0020,0
605.5801145399575,22.90677138139914,1,2,0,1,0,22,67,Female,113676,4,CUST0021,0
,170.60648653836128,0,0,1,0,0,13,57,Male,116403,5,CUST0022,1
785.8495612437333,62.836251562916765,0,3,0,3,0,22,55,Female,59912,1,CUST0023,0
325.9539621737739,181.98388309740034,0,5,1,2,0,19,65,Female,56851,5,CUST0024,0
692.0597475300656,115.95491718282315,1,3,1,0,1,6,51,Female,94763,4,CUST0025,0
208.9796966862517,137.8571452695528,1,5,1,1,1,13,40,Male,56559,3,CUST0026,0
,198.18202225292075,1,4,1,0,1,24,20,Male,33390,2,CUST0027,0
395.6165653541366,164.15275756207893,1,3,1,2,1,24,60,Female,71505,3,CUST0028,0
,101.55295533293393,1,2,2,3,0,15,22,Female,26774,5,CUST0029,0
259.6091457661213,194.96055156559325,1,2,1,3,0,1,41,Female,98858,3,CUST0030,1
,160.94947454509588,0,5,2,1,0,3,34,Female,49829,4,CUST0031,0
773.6814044995205,187.1053492606253,1,2,0,2,1,3,50,Male,36656,2,CUST0032,0
987.0517909180779,33.70193813649669,1,5,1,2,1,13,49,Male,55412,1,CUST0033,0
650.8313029971224,61.018891393554675,1,0,0,0,0,4,59,Male,62205,1,CUST0034,0
,92.89981605281565,1,1,1,2,1,15,34,Male,89608,4,CUST0035,0
214.9518427666196,159.11194073731286,1,5,0,3,0,7,65,Male,87245,5,CUST0036,0
690.8917807079507,138.35064724501711,1,4,1,1,1,10,42,Female,85166,4,CUST0037,0
765.5733859718599,109.04979221244979,1,3,1,2,0,7,28,Female,33961,5,CUST0038,0
114.56697062043197,157.81014402939078,0,4,0,1,0,12,19,Male,80108,3,CUST0039,0
317.1039631517838,131.48531229288506,1,0,0,1,0,5,53,Male,55060,5,CUST0040,0
612.8245702479991,83.09714373536075,0,1,1,3,0,18,24,Female,60104,1,CUST0041,0
42.18873848424243,102.42259629863271,1,4,2,3,1,18,39,Male,43661,3,CUST0042,0
361.0166834818248,199.06701560289366,0,3,0,0,1,20,40,Male,90080,6,CUST0043,0
846.1774729267086,129.77276385805817,0,0,1,1,1,4,43,Female,95972,1,CUST0044,0
685.5895528731864,121.31137673139361,1,0,1,1,1,12,31,Female,53746,4,CUST0045,0
312.5348668421347,19.175995438020177,1,3,2,0,1,13,62,Female,66003,5,CUST0046,0
491.3794983130484,88.9873564604103,1,1,1,1,1,9,37,Male,39533,2,CUST0047,1
254.30614889849124,,1,5,0,0,0,9,23,Female,67767,1,CUST0048,0
332.67386328410663,115.07320646973243,1,1,1,0,1,23,18,Male,40717,5,CUST0049,0
366.7555602009223,173.10804983795336,0,4,2,0,1,6,42,Male,67636,5,CUST0050,1
,9.495622304738527,0,2,0,3,0,3,46,Female,58475,2,CUST0051,0
519.495807762706,65.15731522436508,1,2,1,1,0,5,63,Male,104896,3,CUST0052,0
675.8832246325328,96.17506717954645,0,2,1,2,1,20,43,Male,87096,1,CUST0053,0
,,1,2,1,0,1,5,41,Male,99453,5,CUST0054,0
469.9199424470305,173.84039551636567,1,2,1,3,1,17,64,Male,60546,5,CUST0055,0
,64.2131489023109,0,1,1,1,1,21,36,Female,47367,3,CUST0056,0
896.3549258607867,79.64854293734894,1,0,2,3,1,15,31,Female,70065,3,CUST0057,0
651.4683360982528,19.92363535589108,1,4,0,0,0,23,59,Female,60515,3,CUST0058,0
420.58560289699665,2.6633455085786517,1,1,0,1,0,17,56,Male,66687,3,CUST0059,0
889.1567672440274,168.80747083955774,1,5,1,0,1,12,62,Male,99307,1,CUST0060,0
701.3593659085242,174.2250131412276,1,5,0,1,1,7,62,Male,83658,4,CUST0061,0
542.5228355337237,186.90142721699087,0,2,1,1,0,13,23,Female,41339,3,CUST0062,0
874.1043758163827,102.71543259301782,1,3,0,1,1,21,66,Female,82877,5,CUST0063,0
,110.9300884203411,1,5,2,2,0,5,41,Female,76537,1,CUST0064,0
,90.81695859161604,0,2,2,2,1,10,40,Female,49736,1,CUST0065,1
584.8676387664021,90.16885672064083,1,4,1,3,0,10,54,Female,56251,2,CUST0066,0
583.669001406773,117.84959094620442,0,1,0,3,0,2,64,Male,85268,5,CUST0067,0
145.1047201373169,65.29166889353814,1,1,0,1,1,6,29,Male,56848,5,CUST0068,0
898.9239081014947,162.1809982139504,1,2,0,1,1,4,62,Female,59719,2,CUST0069,0
,143.86963028505937,1,4,0,0,0,16,25,Female,66025,4,CUST0070,0
769.5390365175896,,1,3,0,0,0,6,48,Male,87968,3,CUST0071,0
690.5260235749902,,0,1,0,2,1,3,19,Male,40838,3,CUST0072,0
,136.81544112596583,1,3,2,1,0,23,21,Male,86819,5,CUST0073,0
786.3754571468252,35.687518674781124,1,2,0,1,0,13,42,Male,94273,5,CUST0074,0
410.6446477852861,150.931112167029,1,0,2,0,0,23,52,Male,37278,4,CUST0075,0
405.383503088822,177.13987565261365,1,1,2,3,0,11,52,Male,99616,4,CUST0076,0
,125.20133651209026,1,2,0,3,1,2,28,Female,108135,3,CUST0077,0
