UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month2
253.86101495505287,58.1044814588205,1,5,0,2,0,9,53,Male,73306,4,CUST0001,0
391.2185931253462,95.47632730272517,0,1,1,0,0,15,32,Male,61253,3,CUST0002,0
143.20711891287718,70.55707594176602,1,5,1,2,1,14,24,Male,63970,3,CUST0003,0
216.81300665327774,,1,2,0,0,1,2,36,Female,101185,5,CUST0004,0
423.81223991580885,72.025325724751,0,1,1,3,1,8,51,Male,115287,2,CUST0005,0
,32.66913256007182,1,5,1,0,1,15,28,Female,54694,3,CUST0006,0
,182.03375154114534,0,2,1,3,0,16,36,Female,60254,3,CUST0007,0
,,1,4,1,3,1,14,36,Male,49217,2,CUST0008,0
122.45793511953539,,1,5,1,2,1,1,62,Female,81751,5,CUST0009,0
,102.83736232183875,1,4,2,1,0,24,43,Female,66070,3,CUST0010,0
,73.2237651774418,1,1,2,0,1,18,39,Female,43555,4,CUST0011,0
408.8222142332126,146.20644669069222,0,3,2,2,0,16,38,Male,72580,2,CUST0012,0
876.4562448737026,8.075430087304735,1,2,1,3,1,22,50,Male,51540,4,CUST0013,0
,90.26857422257883,1,2,0,2,1,19,38,Male,75140,2,CUST0014,0
640.4488934847618,28.271507749577584,1,4,0,0,0,15,43,Male,37819,3,CUST0015,0
108.66844983365198,,1,5,2,2,1,20,31,Female,87564,1,CUST0016,0
753.6283267819117,168.72403083853564,1,4,0,1,0,20,60,Female,55937,5,CUST0017,0
930.2867316865786,51.21199107793291,1,3,0,1,0,5,35,Female,44702,5,CUST0018,0
30.833674125661958,86.36590875283147,1,4,1,1,0,13,67,Female,72069,3,CUST0019,0
883.9195292325724,41.554987779975704,1,1,2,3,1,17,23,Female,39842,1,CUST0020,0
,106.38191232351546,1,2,0,3,0,19,27,Male,64213,2,CUST0021,0
531.992682488325,,1,1,1,2,1,16,33,Male,73303,2,CUST0022,0
560.3180590998692,119.83665950049136,1,2,2,3,0,22,64,Male,54547,4,CUST0023,0
917.8080312590333,127.87500199490758,1,5,2,2,1,24,50,Male,76997,5,CUST0024,0
182.334955657105,49.1012685646973,1,5,1,1,0,22,59,Male,101290,4,CUST0025,0
40.693577890894225,60.280022734186225,1,2,1,3,1,3,19,Female,100534,1,CUST0026,0
873.867674988621,,1,1,2,0,1,1,60,Female,62613,3,CUST0027,1
585.8600061919051,94.50915886036498,1,3,2,0,1,6,52,Male,77135,2,CUST0028,0
155.02734490796576,82.88321830950565,0,3,1,0,0,4,40,Male,90926,2,CUST0029,0
701.7523029767904,109.1296619994962,1,2,2,3,0,14,43,Male,41065,1,CUST0030,0
906.7830441511192,135.55475202406797,1,1,0,0,0,7,37,Male,47551,2,CUST0031,0
12.852156066239019,141.9797559714602,1,0,1,1,1,18,38,Male,76929,3,CUST0032,0
650.0617428070385,,1,0,2,1,0,8,60,Male,114495,1,CUST0033,0
367.5456205419767,48.153896579548274,0,3,2,1,0,14,67,Male,110692,5,CUST0034,0
73.04635215170352,77.51421099392341,1,3,0,0,0,8,60,Female,100451,4,CUST0035,0
343.566810938154,184.10626094001447,1,1,0,1,0,3,43,Male,98954,5,CUST0036,0
933.2346136945537,97.04297796550337,0,0,1,1,1,6,42,Female,94504,2,CUST0037,1
323.18355431449385,16.21059976274244,0,0,1,1,1,10,24,Female,46208,4,CUST0038,0
607.3584450293705,62.55758240985807,1,5,2,0,1,9,45,Female,64775,2,CUST0039,0
303.6305036461745,,0,4,2,1,0,17,29,Male,97965,5,CUST0040,0
