UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month6
634.8750539980268,171.612221045205,0,4,2,0,1,18,25,Male,56984,3,CUST0001,0
997.6594609999007,5.687927142337457,1,1,2,0,0,16,51,Female,103565,2,CUST0002,0
,54.59137099983846,1,4,0,1,0,22,42,Female,61043,4,CUST0003,1
238.11921993997709,,0,0,2,0,0,22,25,Male,91335,8,CUST0004,0
,37.16336949503525,1,2,0,0,1,7,63,Female,42086,1,CUST0005,0
262.01270668681997,174.2900783988488,1,4,1,0,0,24,62,Female,43006,1,CUST0006,0
,,1,4,0,1,1,20,53,Male,94535,4,CUST0007,0
454.6252521311362,33.77558431722234,1,1,1,3,0,11,42,Female,100409,4,CUST0008,0
4.68897898876508,,1,0,1,2,0,14,40,Female,96466,1,CUST0009,0
,155.68720866069086,1,5,2,2,1,5,60,Female,116295,1,CUST0010,0
463.7750070443405,106.26462474985603,1,0,0,0,0,18,26,Male,43640,5,CUST0011,0
368.7950172015345,121.0785830544354,1,3,1,3,1,10,58,Female,113720,4,CUST0012,0
537.4123932536284,100.66763902606728,1,2,2,0,1,8,48,Female,66599,1,CUST0013,0
163.33718159975797,161.97172971364807,1,2,1,0,0,22,68,Male,58708,1,CUST0014,0
230.08591161734427,71.46556770603037,0,3,1,0,1,22,56,Male,47309,1,CUST0015,0
314.80876109145174,,0,4,1,0,1,19,39,Female,71297,3,CUST0016,1
116.438583193471,159.12923998920343,1,6,2,3,0,16,18,Female,104202,2,CUST0017,0
431.0141068493049,35.809113660779566,1,4,0,0,0,4,53,Female,50070,2,CUST0018,0
498.0353012830865,51.76465400411363,1,5,2,0,1,19,52,Male,71261,5,CUST0019,0
287.3831410593947,,1,5,1,3,0,6,19,Male,34607,1,CUST0020,1
185.8306540425768,66.90272346501467,1,4,2,2,1,11,55,Male,93117,4,CUST0021,0
943.1629528142591,124.16045482100199,1,1,2,3,1,8,43,Male,108321,5,CUST0022,0
634.8505601591169,152.35047600068478,1,2,0,3,1,21,52,Male,53139,3,CUST0023,0
195.88902185040124,191.80751032719974,1,1,0,3,1,16,31,Male,43664,3,CUST0024,0
145.97191222753492,14.551887520726602,1,2,0,2,0,9,29,Female,39313,2,CUST0025,0
698.3254217716245,52.53187913095092,1,4,0,0,0,10,37,Male,44773,4,CUST0026,0
639.5364475445253,39.54387181648917,1,0,0,0,0,21,46,Male,108374,1,CUST0027,0
,,1,1,1,3,1,2,49,Female,83486,2,CUST0028,0
702.5130153487087,,1,1,0,0,0,3,20,Female,79943,5,CUST0029,0
370.74074626892974,168.34297493370477,0,5,1,3,0,8,46,Female,106090,2,CUST0030,0
964.0194283864403,37.196741904068546,0,4,2,1,0,21,52,Male,58749,4,CUST0031,1
794.9925660423269,93.61372141354636,1,4,1,2,1,20,21,Female,57073,3,CUST0032,0
507.89771022858264,46.206543107992104,0,2,2,2,0,8,62,Male,50813,5,CUST0033,0
477.62455782121447,27.89863376820221,1,3,0,1,0,15,67,Male,105767,4,CUST0034,0
190.33873846344028,160.14518746998522,1,5,0,3,1,10,27,Male,71614,5,CUST0035,0
771.3298960127435,,1,1,1,0,1,18,63,Male,88042,3,CUST0036,0
141.61103080546457,,0,4,1,1,1,21,51,Male,41755,4,CUST0037,0
101.52473717203814,45.18478561656081,1,5,0,2,1,13,69,Male,87841,5,CUST0038,0
320.22040382571436,,0,1,1,1,0,19,48,Female,99913,3,CUST0039,0
110.88607642890969,61.63033266198963,1,0,1,1,1,3,57,Male,101461,2,CUST0040,0
248.1679317536717,183.46177687946715,1,5,0,1,1,9,60,Female,103065,5,CUST0041,0
461.90996272976827,90.6148995219328,1,3,1,3,1,4,69,Male,86700,2,CUST0042,0
224.97254336019367,,1,3,0,2,1,3,54,Female,66106,2,CUST0043,0
926.3314913385552,152.10664982236773,1,1,2,2,0,21,30,Female,52789,3,CUST0044,0
,112.00727295854946,0,3,0,0,1,9,18,Female,40574,3,CUST0045,0
,,0,3,2,3,1,10,61,Female,114632,5,CUST0046,0
239.96972287792428,,0,5,1,0,1,23,46,Male,72021,3,CUST0047,0
,32.772574092683506,0,0,0,3,1,2,38,Female,86848,4,CUST0048,0
845.4149107006117,68.11892519547023,1,2,1,3,1,11,69,Male,57758,2,CUST0049,0
588.3607798330149,132.90312159540753,1,4,1,3,0,7,61,Female,68108,1,CUST0050,0
380.10914313222776,133.94023955914537,1,5,1,1,0,11,37,Female,60333,3,CUST0051,0
,188.03486682895056,1,0,2,2,1,15,51,Male,60844,1,CUST0052,0
841.511562754173,81.95323087182156,1,1,2,2,1,13,19,Male,50850,4,CUST0053,0
554.6480086752293,,0,5,1,3,0,10,39,Male,37719,4,CUST0054,0
777.602244881868,23.12279589391086,1,4,2,2,0,15,62,Female,56797,2,CUST0055,0
489.0332654084502,9.517561986687184,1,2,0,2,1,21,43,Male,44533,3,CUST0056,0
,59.56934210303544,0,4,1,1,0,11,30,Male,87604,5,CUST0057,1
,2.5296117075479074,0,1,2,2,0,20,30,Female,34254,4,CUST0058,1
599.7339382333408,47.8249776301614,1,4,2,1,1,9,68,Female,103189,6,CUST0059,1
260.2641586157153,54.14675398821905,1,5,2,0,1,16,41,Male,64711,2,CUST0060,0
,100.90220355717452,1,3,1,0,1,11,19,Male,75570,4,CUST0061,0
,44.074297218722734,1,0,2,1,0,23,21,Male,79295,3,CUST0062,0
693.5918391380903,112.22454907002697,0,4,2,1,1,21,24,Female,63050,4,CUST0063,0
579.636658234253,50.788566984036066,1,2,0,1,0,18,65,Female,53603,5,CUST0064,0
,103.5687973168053,0,1,0,3,0,23,52,Male,70435,2,CUST0065,0
,118.94111035008443,1,1,1,3,1,6,48,Female,89680,2,CUST0066,0
583.7336031690684,111.10941918720722,1,3,1,3,0,23,39,Female,67316,4,CUST0067,0
,116.79443830695291,1,2,2,2,0,7,25,Female,70028,2,CUST0068,0
626.9774262685174,138.4288721058559,1,3,2,3,1,4,24,Male,76926,4,CUST0069,0
,,1,3,1,3,0,12,42,Female,74612,2,CUST0070,1
,52.971429333694516,1,0,1,2,1,5,57,Male,64831,4,CUST0071,0
,134.64313138152667,1,1,2,0,1,16,54,Female,81405,4,CUST0072,0
911.0740083414687,135.83294674707236,1,5,2,2,1,12,31,Female,102845,1,CUST0073,0
,60.93772697750075,1,0,0,3,0,1,63,Female,116689,1,CUST0074,0
627.0413566997534,106.26207937638048,1,3,2,3,1,22,20,Female,31458,4,CUST0075,0
,76.4381081472616,1,1,0,1,0,5,19,Female,26787,2,CUST0076,0
553.8800696757501,153.45980099364712,1,2,2,2,0,3,55,Female,83084,3,CUST0077,1
868.918880801913,110.71095092763639,1,1,2,0,1,21,40,Female,53417,1,CUST0078,0
706.5233318838356,91.3211241028667,0,2,2,0,1,18,31,Male,77805,5,CUST0079,0
604.1902127750354,158.05722223423325,1,2,1,0,1,22,27,Female,94514,5,CUST0080,0
292.61899872189923,116.32585032771713,1,0,0,0,0,14,41,Female,32762,3,CUST0081,0
,46.45356297325813,1,3,0,0,1,1,57,Female,101025,4,CUST0082,0
354.3156387120233,36.67994638851191,1,2,0,3,1,16,57,Male,41377,3,CUST0083,1
,83.66278791246859,0,4,1,0,0,8,40,Female,90333,4,CUST0084,0
952.4548750542524,57.30247036620757,0,4,1,0,1,3,57,Male,58164,2,CUST0085,0
831.3880343808848,,0,1,0,1,0,16,69,Female,44249,2,CUST0086,1
294.42506252162224,175.86058419637533,1,4,2,0,0,4,40,Female,104564,4,CUST0087,0
