UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month10
655.7268746313591,82.26335887105358,1,4,0,1,0,23,31,Female,34694,4,CUST0001,0
859.4003853223297,20.033238750638493,1,5,2,1,0,3,31,Male,85726,3,CUST0002,0
204.87396423980198,133.9861353378932,1,3,2,2,1,14,56,Female,108861,4,CUST0003,0
936.9739637623733,,1,0,1,3,0,18,21,Male,77373,1,CUST0004,0
,56.64325743523153,0,4,1,0,1,12,64,Female,41778,2,CUST0005,1
632.4262655630639,169.34855901187896,1,3,1,0,1,1,65,Male,56369,4,CUST0006,0
82.76606566771316,,1,3,2,1,0,10,57,Male,101010,1,CUST0007,0
955.6166085353874,70.76385511617333,1,5,0,2,1,2,54,Male,80790,2,CUST0008,1
978.2684293106847,,1,5,2,3,0,23,34,Female,38969,5,CUST0009,0
387.39132089243446,146.7049287478037,0,1,2,3,1,20,47,Male,43434,1,CUST0010,0
7.694523340621817,65.38735277629621,1,0,1,3,0,22,46,Male,59774,5,CUST0011,0
590.524685183637,,1,5,2,2,0,24,48,Male,46736,4,CUST0012,0
,116.06973108679286,1,4,1,3,0,15,26,Male,55022,3,CUST0013,0
955.1891436939369,55.7625469620161,1,5,2,1,1,24,23,Male,28811,5,CUST0014,0
389.5122191624186,78.57330550423455,1,3,2,2,0,21,55,Female,72488,4,CUST0015,0
871.6933604725153,144.33182254182347,1,0,0,2,1,22,52,Male,111842,4,CUST0016,0
583.8701593590704,141.0316001182227,1,3,2,3,0,17,42,Male,96329,2,CUST0017,0
679.8718869783436,,1,2,1,2,0,8,59,Male,60122,3,CUST0018,1
303.4158458995997,138.742027148178,1,3,2,1,0,13,35,Female,88129,1,CUST0019,1
613.7018407539218,,1,4,2,2,1,7,38,Male,74188,4,CUST0020,0
928.431630900741,198.03769133240039,1,5,0,3,1,5,28,Male,96035,1,CUST0021,0
914.4130942122612,129.93357604660022,1,2,1,3,1,10,23,Male,95127,5,CUST0022,0
98.85637786600066,53.01123613106296,1,0,0,1,0,12,31,Male,103058,5,CUST0023,0
181.70915951435273,,1,1,0,1,1,22,47,Male,101586,2,CUST0024,0
154.6361626905468,42.93124395045294,1,5,1,0,0,13,69,Female,58280,4,CUST0025,0
220.09458949996286,159.1670346198613,1,2,2,1,1,23,66,Male,95582,5,CUST0026,0
,43.41793380905783,1,5,2,1,1,13,28,Male,103424,1,CUST0027,1
,76.37098197895239,1,5,2,0,0,13,52,Male,51642,3,CUST0028,0
741.7194829613841,128.9588940200275,1,0,2,0,1,18,25,Female,53256,5,CUST0029,0
208.2384368889748,131.73972623821825,1,-1,1,0,1,6,36,Female,52644,5,CUST0030,0
602.3317538033432,,1,3,1,1,0,17,67,Male,42901,2,CUST0031,0
,61.976736894232886,0,3,0,2,1,15,29,Female,102070,3,CUST0032,0
681.6597502828848,29.883246428145014,0,4,1,0,0,17,60,Male,85539,2,CUST0033,0
881.9184687385726,84.72167613064101,0,4,0,1,1,5,69,Male,48016,1,CUST0034,0
387.5687730109866,191.63923298989698,1,5,0,0,0,1,61,Male,66110,4,CUST0035,0
351.9779771924038,,1,4,2,3,0,2,60,Male,65804,3,CUST0036,0
256.75411552456706,145.73088267285465,1,4,1,1,1,19,57,Female,91468,5,CUST0037,0
671.6843962171572,188.78519194468097,1,0,1,2,1,13,35,Female,91515,3,CUST0038,0
748.5726824303381,181.67999504153502,1,1,1,3,0,7,64,Female,112282,1,CUST0039,0
871.2959070352767,26.436829539887597,1,3,0,3,1,19,45,Male,97284,1,CUST0040,0
,111.39010230270989,1,4,2,3,0,20,68,Male,84767,4,CUST0041,1
210.34764959717333,67.32673402174865,0,4,0,0,1,24,54,Male,98492,3,CUST0042,0
143.34182039360797,54.96523898184964,1,0,0,0,1,3,52,Male,73005,5,CUST0043,0
967.8169329680252,79.4485356794648,0,3,0,1,1,22,40,Female,94987,3,CUST0044,0
337.5078725456596,118.51876228574476,1,2,2,0,0,20,28,Male,75158,3,CUST0045,0
802.5138109417702,193.0828687892904,1,1,1,1,1,10,67,Male,95313,3,CUST0046,0
704.9210914819181,76.52703993900809,1,1,1,0,0,22,58,Female,55764,2,CUST0047,0
880.5544397826375,18.187723291228064,1,0,2,2,1,9,67,Male,111191,5,CUST0048,0
,16.937957770924463,1,0,2,3,1,21,50,Male,85019,5,CUST0049,0
91.8308211253035,144.4845580084867,0,0,2,3,1,15,57,Male,109348,5,CUST0050,0
,,1,1,0,3,0,11,18,Male,93605,1,CUST0051,0
534.3094253094218,65.44077878795835,0,4,1,2,1,23,44,Male,85538,4,CUST0052,0
,,0,2,1,3,1,6,21,Female,83501,4,CUST0053,0
452.6346185406237,10.498202807906608,1,2,0,2,0,3,66,Male,89888,5,CUST0054,0
578.9541153506808,115.62117488608293,0,2,2,2,0,21,26,Female,86700,5,CUST0055,0
726.0417175833124,,1,5,1,3,0,11,52,Female,85884,1,CUST0056,0
,117.84647549521894,1,2,0,3,0,18,22,Female,102180,4,CUST0057,0
406.81584530762893,37.07814345339236,1,0,0,0,0,3,44,Male,110091,2,CUST0058,0
,,1,2,1,0,0,20,24,Female,77864,5,CUST0059,0
559.6675971117838,66.29447551504515,1,4,1,2,0,7,41,Male,88077,2,CUST0060,0
