UsageData,BillingAmount,PaymentHistory,CustomerServiceInteractions,Complaints,PromotionsReceived,ContractType,ContractDuration,Age,Gender,Income,HouseholdSize,CustomerID,Churned_Month8
732.3568431140363,196.69744425110366,1,5,0,0,0,9,36,Female,54640,1,CUST0001,0
,91.53350597940869,1,2,0,2,1,21,53,Male,94562,5,CUST0002,1
,1.5796209107933556,1,0,1,3,1,15,36,Male,81763,4,CUST0003,1
388.44417203382477,189.4454692190061,1,4,2,3,0,6,62,Female,112022,1,CUST0004,0
,96.66943612714664,0,0,2,0,0,16,24,Male,97383,5,CUST0005,0
640.9398453104704,192.33204038047268,1,2,0,0,0,19,66,Female,57972,4,CUST0006,0
118.48832185159142,156.71762317622571,1,5,1,2,1,15,62,Female,46817,1,CUST0007,0
492.39758001478907,24.999335307118997,1,1,2,1,1,19,39,Female,61368,5,CUST0008,1
9.294873243310796,28.99408112539039,1,1,2,2,0,4,43,Female,86275,2,CUST0009,0
370.4087725502296,59.1442446448496,1,0,2,0,0,19,28,Female,87735,2,CUST0010,0
903.1001172501573,14.6190795631445,0,2,2,1,0,12,58,Male,37524,5,CUST0011,0
131.525479622712,78.87237767226496,1,4,1,3,1,5,34,Female,48141,3,CUST0012,0
,,0,3,0,1,0,10,65,Male,78002,1,CUST0013,0
749.9836130050265,25.81938346929111,1,0,0,2,1,14,69,Female,113696,5,CUST0014,0
957.4199084251761,64.72098742972014,1,5,1,3,1,6,35,Female,91122,3,CUST0015,0
513.3431165229008,31.495310606634085,1,4,1,2,0,12,43,Female,73617,4,CUST0016,0
31.04956717652496,172.97678210241548,1,4,0,0,0,9,35,Male,69582,1,CUST0017,0
410.7741719049033,,1,4,1,1,0,12,28,Male,36551,3,CUST0018,0
97.52097392452319,,0,4,1,2,1,5,52,Female,97744,4,CUST0019,0
954.9181247086427,32.743299142337776,0,2,2,0,0,3,40,Female,57203,3,CUST0020,0
,,1,3,1,0,0,13,36,Female,56419,4,CUST0021,0
